Unnamed: 0,gene_symbol,synonymous_variant,stop_gained,missense_variant,frameshift_variant,splice,inframe,lost_stop and start,deg,related_pathway,dir_pathway,muta_count,miss_ratio,PPI,gene_ens
3819,USP43,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.1555868972200653,-0.1963259911982309,0,0.3931502865766517,1.0,12,ENSG00000154914
3820,RAB6B,0.1851851851851851,0.1111111111111111,0.1851851851851851,0.0,0.2222222222222222,0.0,0.0,-0.7337189552388004,-0.1963259911982309,0,0.3931502865766517,0.5,26,ENSG00000154917
3821,EPHB1,0.0444444444444444,0.0,0.5111111111111111,0.0,0.0,0.0,0.0,-0.1619313005388925,-0.1963259911982309,0,2.501514223153442,0.92,7,ENSG00000154928
3822,CA10,0.0,0.1785714285714285,0.3571428571428571,0.0,0.0,0.0,0.0,-0.117804805540702,-0.1963259911982309,0,0.3931502865766517,1.0,8,ENSG00000154975
3823,CNTNAP5,0.35,0.05,0.45,0.0,0.0,0.0,0.0,-0.0422995507542079,-0.1963259911982309,0,1.6581686485227265,0.5625,0,ENSG00000155052
3824,KLF10,0.5,0.0,0.5,0.0,0.0,0.0,0.0,-1.023602911581829,-0.1963259911982309,0,-0.4501952880540647,0.5,6,ENSG00000155090
3825,CDK19,0.0,0.0,0.7333333333333333,0.0,0.0,0.0,0.0,-0.187327411997928,-0.1963259911982309,0,-0.0285225007387065,1.0,23,ENSG00000155111
3826,OR4K1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006211097760168,-0.1963259911982309,0,-0.8718680753694229,0.0,0,ENSG00000155249
3827,GOLGA7B,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.9823312817558764,-0.1963259911982309,0,0.3931502865766517,1.0,0,ENSG00000155265
3828,GPR78,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0438212414627757,-0.1963259911982309,0,-0.8718680753694229,0.0,0,ENSG00000155269
3829,HSPA13,0.0,0.25,0.25,0.0,0.0,0.0,0.0,-0.3069198764189393,-0.1963259911982309,0,-0.0285225007387065,1.0,6,ENSG00000155304
3830,SAMSN1,0.0,0.0,0.55,0.0,0.0,0.0,0.0,-0.8491983549932962,-0.1963259911982309,0,0.8148230738920099,1.0,2,ENSG00000155307
3831,USP25,0.0945945945945946,0.0675675675675675,0.5,0.0,0.0,0.0,0.0,-0.3921020626235187,-0.1963259911982309,0,0.8148230738920099,0.8409090909090908,20,ENSG00000155313
3832,MOV10,0.1224489795918367,0.0,0.0408163265306122,0.0,0.0,0.0,0.0,0.4645232520838518,-0.1963259911982309,0,-0.4501952880540647,0.25,206,ENSG00000155363
3833,RHOC,0.0263157894736842,0.0,0.2368421052631578,0.0,0.0,0.0,0.0,-0.7190132813344503,-0.1963259911982309,0,-0.4501952880540647,0.9,64,ENSG00000155366
3834,SLC16A1,0.0909090909090909,0.0,0.2424242424242424,0.0,0.0,0.0,0.0,-0.1559848820938549,-0.1963259911982309,0,-0.0285225007387065,0.7272727272727272,21,ENSG00000155380
3835,NIFK,0.0,0.0,0.0434782608695652,0.1739130434782608,0.0,0.0,0.0,0.9099851551117162,-0.1963259911982309,0,-0.0285225007387065,1.0,45,ENSG00000155438
